fight_id,event_date,side,fighter_name,opponent_name,duration,scheduled_rounds,fighter_age,opponent_age,self_standing_striking_tendency,opp_standing_striking_tendency,self_standing_striking_suppression,opp_standing_striking_suppression,self_standing_striking_offense,opp_standing_striking_offense,self_standing_striking_defense,opp_standing_striking_defense,self_standing_accuracy_baseline,opp_standing_accuracy_baseline,self_takedown_tendency,opp_takedown_tendency,self_takedown_suppression,opp_takedown_suppression,self_takedown_offense,opp_takedown_offense,self_takedown_defense,opp_takedown_defense,self_takedown_completion_baseline,opp_takedown_completion_baseline,self_escape_offense,opp_escape_offense,self_escape_defense,opp_escape_defense,self_escape_population_mean_seconds,opp_escape_population_mean_seconds,self_ground_striking_tendency,opp_ground_striking_tendency,self_ground_striking_suppression,opp_ground_striking_suppression,self_ground_striking_offense,opp_ground_striking_offense,self_ground_striking_defense,opp_ground_striking_defense,self_ground_accuracy_baseline,opp_ground_accuracy_baseline,self_submission_tendency,opp_submission_tendency,self_submission_suppression,opp_submission_suppression,self_submission_offense,opp_submission_offense,self_submission_defense,opp_submission_defense,effective_standing_rate,effective_td_rate,effective_ground_rate,td_completion_matchup,standing_accuracy_matchup,ground_accuracy_matchup,retention_mean_base,successful_td_pressure,control_pressure,age_edge,distance_attempted,distance_landed,clinch_attempted,clinch_landed,ground_attempted,ground_landed,td_attempted,td_landed,qualified_control_inflicted_seconds,ground_entries,raw_pred_distance_attempted,raw_pred_distance_landed,raw_pred_clinch_attempted,raw_pred_clinch_landed,raw_pred_ground_attempted,raw_pred_ground_landed,raw_pred_td_attempted,raw_pred_td_landed,raw_pred_qualified_control_inflicted_seconds,pred_distance_attempted,pred_distance_landed,pred_clinch_attempted,pred_clinch_landed,pred_ground_attempted,pred_ground_landed,pred_td_attempted,pred_td_landed,pred_qualified_control_inflicted_seconds,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_qualified_control_inflicted_seconds,sim_control_episodes,standing_attempted,pred_standing_attempted,sim_standing_attempted,standing_landed,pred_standing_landed,sim_standing_landed
fbf83609dc96f32e,2025-04-26,red,Randy Brown,Nicolas Dalby,399.0,3.0,34.80153596583092,40.44162440022725,0.23134588487557634,0.2351464225500086,0.011964397359439808,-0.024893038745219104,0.019165344357986384,-0.12139528033640583,0.01595260740943868,-0.14143507296392585,0.399040925876243,0.399040925876243,0.003468351294438251,0.005677074636834196,-0.0006858081032267465,-0.0009382389965092325,0.08531311761572707,-0.46979823228791107,0.5558099800782004,-0.16274924392928564,0.3657051461922667,0.3657051461922667,-0.16463602801911986,-0.21255125133301045,-0.05488923833285695,-0.17973088235630122,74.32354576236924,74.32354576236924,0.025504962889713684,0.015409445769221548,0.005802181266035754,0.010036280663607485,-0.04171362358882194,-0.09105821812176523,0.0920756829739759,0.10428568171152079,0.7063319299588556,0.7063319299588556,0.0007604635682907608,0.00022766470555960343,0.913008829427063,0.6511314053231515,0.060355314165671206,-0.014143074523839033,-0.01724280226675047,0.05484640891018144,0.2562389236207954,0.004406590290947483,0.015468682226106199,0.40349710063909155,0.4381035121987352,0.675164148402357,87.01580908474885,0.0017780464061016804,0.15471814661716765,-5.640088434396326,114,54,0,0,0,0,0,0,0.0,0,51.07409926463359,22.00379486594173,2.446025350675845,1.697678137072843,0.7850515424395579,0.5990749524862515,0.8686145922592522,0.3713919023464788,22.59434005529582,51.07409926463359,22.00379486594173,2.446025350675845,1.697678137072843,0.7850515424395579,0.5990749524862515,0.8686145922592522,0.3713919023464788,22.59434005529582,48.35,19.7,2.65,1.9,0.7,0.6,0.85,0.3,36.41684421828886,0.25,114,53.520124615309435,51.0,54,23.701473003014573,21.599999999999998
fbf83609dc96f32e,2025-04-26,blue,Nicolas Dalby,Randy Brown,399.0,3.0,40.44162440022725,34.80153596583092,0.2351464225500086,0.23134588487557634,-0.024893038745219104,0.011964397359439808,-0.12139528033640583,0.019165344357986384,-0.14143507296392585,0.01595260740943868,0.399040925876243,0.399040925876243,0.005677074636834196,0.003468351294438251,-0.0009382389965092325,-0.0006858081032267465,-0.46979823228791107,0.08531311761572707,-0.16274924392928564,0.5558099800782004,0.3657051461922667,0.3657051461922667,-0.21255125133301045,-0.16463602801911986,-0.17973088235630122,-0.05488923833285695,74.32354576236924,74.32354576236924,0.015409445769221548,0.025504962889713684,0.010036280663607485,0.005802181266035754,-0.09105821812176523,-0.04171362358882194,0.10428568171152079,0.0920756829739759,0.7063319299588556,0.7063319299588556,0.00022766470555960343,0.0007604635682907608,0.6511314053231515,0.913008829427063,-0.014143074523839033,0.060355314165671206,0.05484640891018144,-0.01724280226675047,0.2231820251905688,0.0063628827400609425,0.009607264503185794,0.14575445064764456,0.36660465751911564,0.6669675065137299,73.2100677023391,0.000927418478312962,0.06789636958569226,5.640088434396326,72,25,0,0,2,1,0,0,82.0,1,41.73000753565081,14.124306597095355,2.10086794231343,1.3682512095028059,0.4370008187815716,0.3147910148456247,0.996977286510837,0.250906260376532,11.647914827367886,41.73000753565081,14.124306597095355,2.10086794231343,1.3682512095028059,0.4370008187815716,0.3147910148456247,0.996977286510837,0.250906260376532,11.647914827367886,41.05,14.0,2.0,1.5,0.45,0.3,1.2,0.2,15.16444699576301,0.15,72,43.83087547796424,43.05,25,15.49255780659816,15.5
191ee545160a4e09,2025-05-03,red,Santiago Ponzinibbio,Daniel Rodriguez,672.0,3.0,38.60175089153097,38.33891181886007,0.20477568721311218,0.2790443483272952,-0.03128032584631807,-0.034928843721703864,0.16033946021476012,0.20997938645499514,0.05379221671729398,-0.1070637251525538,0.3992431461104367,0.3992431461104367,0.0020495163141498606,0.0008344923504867872,0.0015166333299998591,0.00015732417961650854,-0.1435800007930802,-0.052654594641472485,0.27110931132901217,-0.18487798151207396,0.36566641450225545,0.36566641450225545,0.4931770444526079,0.4351344937452463,-0.4917159501677208,-0.36140123767523685,74.33287920072661,74.33287920072661,0.037239513481682064,0.028292054663737253,-0.017256196482580994,-0.02004174201980915,-0.062482964865112595,-0.02991449085320238,0.04990959838699083,0.17469191530379125,0.7065230372369646,0.7065230372369646,0.00010456897714836745,0.000333318482873949,0.26912154337978644,0.8946440658018602,0.0,0.03070317040391831,0.0,-0.01790185265663082,0.23970453093481603,0.001892192134533352,0.05728125550149121,0.33900654843644346,0.4647544335647513,0.6550657479913023,29.420830075822323,0.0006414655245067381,0.018872448196010982,0.2628390726709,111,49,0,0,0,0,8,1,42.0,1,154.22758256971915,72.5984695958818,0.885559754308311,0.5353240068808682,0.7225970040917181,0.5133543104945223,1.0273057059554374,0.37292527933450376,3.7278459509054027,154.22758256971915,72.5984695958818,0.885559754308311,0.5353240068808682,0.7225970040917181,0.5133543104945223,1.0273057059554374,0.37292527933450376,3.7278459509054027,152.45,71.45,0.75,0.3,0.7,0.3,0.95,0.3,12.840658162539526,0.15,111,155.11314232402745,153.2,49,73.13379360276267,71.75
191ee545160a4e09,2025-05-03,blue,Daniel Rodriguez,Santiago Ponzinibbio,672.0,3.0,38.33891181886007,38.60175089153097,0.2790443483272952,0.20477568721311218,-0.034928843721703864,-0.03128032584631807,0.20997938645499514,0.16033946021476012,-0.1070637251525538,0.05379221671729398,0.3992431461104367,0.3992431461104367,0.0008344923504867872,0.0020495163141498606,0.00015732417961650854,0.0015166333299998591,-0.052654594641472485,-0.1435800007930802,-0.18487798151207396,0.27110931132901217,0.36566641450225545,0.36566641450225545,0.4351344937452463,0.4931770444526079,-0.36140123767523685,-0.4917159501677208,74.33287920072661,74.33287920072661,0.028292054663737253,0.037239513481682064,-0.02004174201980915,-0.017256196482580994,-0.02991449085320238,-0.062482964865112595,0.17469191530379125,0.04990959838699083,0.7065230372369646,0.7065230372369646,0.000333318482873949,0.00010456897714836745,0.8946440658018602,0.26912154337978644,0.03070317040391831,0.0,-0.01790185265663082,0.0,0.31032467417361326,0.0,0.04554825114631825,0.2634810899455991,0.43722487035109237,0.6897033014061775,31.625858446677082,0.0,0.0,-0.2628390726709,164,64,1,1,1,1,0,0,1.0,0,212.77750448213826,88.53476404292967,1.2358613037393904,0.8263018704640097,0.3178436844542879,0.22771089439649403,0.37063481109093027,0.049617335742389336,1.1535157469191533,212.77750448213826,88.53476404292967,1.2358613037393904,0.8263018704640097,0.3178436844542879,0.22771089439649403,0.37063481109093027,0.049617335742389336,1.1535157469191533,207.3,87.0,1.45,1.0,0.25,0.05,0.35,0.05,0.0,0.0,165,214.01336578587765,208.75,65,89.36106591339367,88.0
2707dc2245335cc1,2025-05-03,red,Yana Santos,Miesha Tate,900.0,3.0,35.475061089550096,38.70852926480352,0.18254258220352843,0.17326649033609892,0.005133058977118531,0.017170209624009804,0.01106438032295869,0.025134509765875286,0.013459752474285437,-0.11274559404923146,0.3992431461104367,0.3992431461104367,0.00409286536037195,0.0075134168157423974,-0.0016917037144557208,-0.0008787383861847847,0.0,-0.5915894735927357,-0.4649667738326202,-0.19489952720793985,0.36566641450225545,0.36566641450225545,-0.36184717355368196,0.0013546218995802329,0.01041008687449352,0.29916835333952946,74.33287920072661,74.33287920072661,0.01631082490200839,0.0241495143295955,-0.003953838147268389,0.010726514486532682,0.0,0.1419834525944708,0.0389655795668793,-0.036828501458568204,0.7065230372369646,0.7065230372369646,0.0004516217935285603,0.0011702994650017089,0.948864729889363,1.113715369147356,0.0,-0.0911222152578556,0.0,-0.014186248508473775,0.16537237257951862,0.004971603746556735,0.005584310415475708,0.3877857301296405,0.42927501327992934,0.7141008690376478,75.00905490691625,0.0019279169887737595,0.14461123126690756,-3.233468175253428,96,47,21,19,0,0,1,0,0.0,0,57.02153538768093,23.904442589795593,6.8348655287736815,5.044812294627216,1.9183108737442591,1.5379883536772911,1.0994806610767738,0.49542480425407776,39.31607370691994,57.02153538768093,23.904442589795593,6.8348655287736815,5.044812294627216,1.9183108737442591,1.5379883536772911,1.0994806610767738,0.49542480425407776,39.31607370691994,55.95,23.4,6.9,5.05,2.0,1.85,0.95,0.2,33.857170087511825,0.45,117,63.85640091645461,62.85,66,28.94925488442281,28.45
2707dc2245335cc1,2025-05-03,blue,Miesha Tate,Yana Santos,900.0,3.0,38.70852926480352,35.475061089550096,0.17326649033609892,0.18254258220352843,0.017170209624009804,0.005133058977118531,0.025134509765875286,0.01106438032295869,-0.11274559404923146,0.013459752474285437,0.3992431461104367,0.3992431461104367,0.0075134168157423974,0.00409286536037195,-0.0008787383861847847,-0.0016917037144557208,-0.5915894735927357,0.0,-0.19489952720793985,-0.4649667738326202,0.36566641450225545,0.36566641450225545,0.0013546218995802329,-0.36184717355368196,0.29916835333952946,0.01041008687449352,74.33287920072661,74.33287920072661,0.0241495143295955,0.01631082490200839,0.010726514486532682,-0.003953838147268389,0.1419834525944708,0.0,-0.036828501458568204,0.0389655795668793,0.7065230372369646,0.7065230372369646,0.0011702994650017089,0.0004516217935285603,1.113715369147356,0.948864729889363,-0.0911222152578556,0.0,-0.014186248508473775,0.0,0.1681334313589804,0.009205120530198119,0.02810335247686389,0.3020386730600054,0.40204657982564773,0.7274205272386648,143.9648107986776,0.0027803023902984534,0.40026570758242797,3.233468175253428,100,29,10,8,5,3,7,1,218.0,1,48.85748149239754,19.066837286173786,4.671641008270411,3.389048466260606,3.3974380481181736,2.5422729927453136,4.904055761887397,1.6221676506959777,132.61727681773982,48.85748149239754,19.066837286173786,4.671641008270411,3.389048466260606,3.3974380481181736,2.5422729927453136,4.904055761887397,1.6221676506959777,132.61727681773982,48.4,18.7,5.55,3.5,3.2,2.3,4.6,1.9,106.6052877392342,1.45,110,53.52912250066795,53.949999999999996,37,22.45588575243439,22.2
380242601a2c5991,2025-05-03,red,Reinier de Ridder,Bo Nickal,413.0,3.0,34.65368898745354,29.30108078879101,0.1878161262657933,0.1376125676105566,0.012943375041092683,0.006696825586180488,0.04797551149699887,0.08056278760494522,-0.025583435085353306,0.06035590108023045,0.3992431461104367,0.3992431461104367,0.02021563342318059,0.0062932662051604785,0.0015751419102022419,0.007140330212638424,0.253753497938845,0.07331358229338031,0.27405832884361014,0.0,0.36566641450225545,0.36566641450225545,0.08782509720674699,-0.0080393954784563,-0.12693029900016467,0.36807342763963746,74.33287920072661,74.33287920072661,0.03199419868617966,0.022413466920126277,-0.0031972772947894005,0.0061144222567170985,-0.012058521488486195,-0.011457683083589408,-0.05681999056425953,0.0,0.7065230372369646,0.7065230372369646,0.0015562485357407516,0.0015437647848795006,0.6151574713728336,0.5806549051610612,0.06621981466199187,0.045571050798161865,0.0,0.0,0.18111930067961282,0.013075303210542167,0.025879776429462563,0.40548259808015413,0.3962774710215893,0.7040165123051879,66.00051003795525,0.005301807916496418,0.3499220266120325,5.352608198662534,15,7,17,15,0,0,3,0,112.0,1,19.209592145403768,7.3032136806126315,0.8017939738911293,0.5479162862950484,2.86558414464039,2.1680552459410203,2.9699825453915825,1.0413779966999483,114.10682341521344,19.209592145403768,7.3032136806126315,0.8017939738911293,0.5479162862950484,2.86558414464039,2.1680552459410203,2.9699825453915825,1.0413779966999483,114.10682341521344,18.95,7.75,1.1,0.75,3.7,3.0,2.95,1.0,95.87216718284404,1.55,32,20.011386119294897,20.05,22,7.8511299669076795,8.5
380242601a2c5991,2025-05-03,blue,Bo Nickal,Reinier de Ridder,413.0,3.0,29.30108078879101,34.65368898745354,0.1376125676105566,0.1878161262657933,0.006696825586180488,0.012943375041092683,0.08056278760494522,0.04797551149699887,0.06035590108023045,-0.025583435085353306,0.3992431461104367,0.3992431461104367,0.0062932662051604785,0.02021563342318059,0.007140330212638424,0.0015751419102022419,0.07331358229338031,0.253753497938845,0.0,0.27405832884361014,0.36566641450225545,0.36566641450225545,-0.0080393954784563,0.08782509720674699,0.36807342763963746,-0.12693029900016467,74.33287920072661,74.33287920072661,0.022413466920126277,0.03199419868617966,0.0061144222567170985,-0.0031972772947894005,-0.011457683083589408,-0.012058521488486195,0.0,-0.05681999056425953,0.7065230372369646,0.7065230372369646,0.0015437647848795006,0.0015562485357407516,0.5806549051610612,0.6151574713728336,0.045571050798161865,0.06621981466199187,0.0,0.0,0.12466919256946392,0.004718124294958236,0.025610744214915677,0.32327830737444,0.4249529416693893,0.7158399498342458,98.37647534697857,0.001525267236056322,0.15005041464544888,-5.352608198662534,14,3,7,5,0,0,1,1,120.0,1,16.133580544567696,6.502590387700275,0.5609219762355357,0.3662426766338155,1.5463563249523113,1.2527445708696126,0.5923406382265676,0.19496809929844633,19.50622639834509,16.133580544567696,6.502590387700275,0.5609219762355357,0.3662426766338155,1.5463563249523113,1.2527445708696126,0.5923406382265676,0.19496809929844633,19.50622639834509,16.2,7.55,0.25,0.25,2.05,1.85,0.55,0.25,21.47955085761234,0.2,21,16.694502520803233,16.45,8,6.8688330643340905,7.8
469f887278324e63,2025-05-03,red,Juliana Miller,Ivana Petrovic,900.0,3.0,28.988959389994317,30.89454266685832,0.21069367435136116,0.1874543969050825,-0.02674060290301309,-0.012576597296171303,0.007040321300688372,-0.05140576942035153,-0.2501352071248473,-0.032701486066237705,0.3992431461104367,0.3992431461104367,0.0064285714285714285,0.006316262307059543,0.0014099801661328383,0.0005446379687135577,0.15779947069621836,0.45267875855591333,-0.7390251026762304,-0.0953596216991302,0.36566641450225545,0.36566641450225545,0.14115265487585182,-0.042027551195738026,0.14449889478143307,0.1753871510486313,74.33287920072661,74.33287920072661,0.03327373192077913,0.04373250954996389,0.0025786381807059123,0.007121293109691748,-0.08071897173511558,0.0027682489070212208,-0.06718542644108579,0.0,0.7065230372369646,0.7065230372369646,0.0012077798318383033,0.0013649567591333186,0.709882852565266,0.8961783635491317,-0.050071047119038585,0.016201793737996396,0.0,0.0,0.22327027164753246,0.005883933459857871,0.026152438811087378,0.4306736063718011,0.40881219891271625,0.6895117527204102,89.57531854290283,0.0025340548428086983,0.22698876974977472,-1.9055832768640038,46,16,3,1,6,5,9,3,490.0,4,77.78142169152815,30.646406267625487,3.6530862974023943,2.504703298572963,2.8198526553510095,2.102385739140891,2.093248785733253,0.7166903484598255,46.73845218097935,77.78142169152815,30.646406267625487,3.6530862974023943,2.504703298572963,2.8198526553510095,2.102385739140891,2.093248785733253,0.7166903484598255,46.73845218097935,78.75,28.35,3.45,2.6,2.5,1.95,2.2,0.55,47.13541610656478,0.65,49,81.43450798893055,82.2,17,33.15110956619845,30.950000000000003
469f887278324e63,2025-05-03,blue,Ivana Petrovic,Juliana Miller,900.0,3.0,30.89454266685832,28.988959389994317,0.1874543969050825,0.21069367435136116,-0.012576597296171303,-0.02674060290301309,-0.05140576942035153,0.007040321300688372,-0.032701486066237705,-0.2501352071248473,0.3992431461104367,0.3992431461104367,0.006316262307059543,0.0064285714285714285,0.0005446379687135577,0.0014099801661328383,0.45267875855591333,0.15779947069621836,-0.0953596216991302,-0.7390251026762304,0.36566641450225545,0.36566641450225545,-0.042027551195738026,0.14115265487585182,0.1753871510486313,0.14449889478143307,74.33287920072661,74.33287920072661,0.04373250954996389,0.03327373192077913,0.007121293109691748,0.0025786381807059123,0.0027682489070212208,-0.08071897173511558,0.0,-0.06718542644108579,0.7065230372369646,0.7065230372369646,0.0013649567591333186,0.0012077798318383033,0.8961783635491317,0.709882852565266,0.016201793737996396,-0.050071047119038585,0.0,0.0,0.2141949998080956,0.004906282140926705,0.04115387136925798,0.6512189417248888,0.44771923380131595,0.7208154966565254,76.9216883216305,0.0031950638636180106,0.24576970668492915,1.9055832768640038,53,25,0,0,0,0,5,1,167.0,3,73.45401111568626,33.69738356836542,4.03899062258214,2.76212873747019,3.514948820322672,2.7162845955327537,2.7280826030855128,1.0369535812029815,81.28923350345718,73.45401111568626,33.69738356836542,4.03899062258214,2.76212873747019,3.514948820322672,2.7162845955327537,2.7280826030855128,1.0369535812029815,81.28923350345718,78.55,33.8,4.2,2.85,3.75,3.05,2.9,0.95,65.66441995035424,1.0,53,77.49300173826839,82.75,25,36.45951230583561,36.65
5ce29056e0cd2df9,2025-05-03,red,Montel Jackson,Daniel Marcos,900.0,3.0,33.02463431829538,32.15671779708002,0.15945956900251773,0.1922291016834445,0.04078000047477577,-0.013582310349871694,0.2016497502502381,0.09239904046808126,0.01612922487494959,0.038577571629671494,0.3992431461104367,0.3992431461104367,0.0066486598794930395,0.002967359050445104,-0.008448960603390543,-0.0003586219908777351,1.0018366214566061,0.21180862769875403,0.2070208555232873,0.7436122831513975,0.36566641450225545,0.36566641450225545,0.38469751311318173,0.30198321552035984,0.0010012777601054806,-0.17844063947149919,74.33287920072661,74.33287920072661,0.0269462308199316,0.024719181181962938,0.017870573554358286,0.009472225810810617,-0.0411522755432155,0.02454544258705759,0.006511936370094323,0.0,0.7065230372369646,0.7065230372369646,0.00042367824920575096,0.00032925039625411443,1.251616903850732,0.667753867399505,0.0349855278506093,0.0,0.08219318114668364,0.0,0.17304187935238943,0.007007281870370774,0.017474005009120983,0.4138077940911049,0.43891971653075473,0.6979182688485452,55.013105331647665,0.0028996678533527217,0.15951973304328596,0.8679165212153563,62,27,4,3,0,0,8,2,217.0,3,105.19255840623116,47.87664138703387,4.515238501576723,3.231484741221071,1.4031540843469559,1.172438807484931,3.106470913734701,0.9175209432939996,24.496673348319668,105.19255840623116,47.87664138703387,4.515238501576723,3.231484741221071,1.4031540843469559,1.172438807484931,3.106470913734701,0.9175209432939996,24.496673348319668,103.2,45.05,4.7,3.0,1.0,0.9,3.15,1.25,29.27911221855017,0.35,66,109.70779690780788,107.9,30,51.108126128254945,48.05
5ce29056e0cd2df9,2025-05-03,blue,Daniel Marcos,Montel Jackson,900.0,3.0,32.15671779708002,33.02463431829538,0.1922291016834445,0.15945956900251773,-0.013582310349871694,0.04078000047477577,0.09239904046808126,0.2016497502502381,0.038577571629671494,0.01612922487494959,0.3992431461104367,0.3992431461104367,0.002967359050445104,0.0066486598794930395,-0.0003586219908777351,-0.008448960603390543,0.21180862769875403,1.0018366214566061,0.7436122831513975,0.2070208555232873,0.36566641450225545,0.36566641450225545,0.30198321552035984,0.38469751311318173,-0.17844063947149919,0.0010012777601054806,74.33287920072661,74.33287920072661,0.024719181181962938,0.0269462308199316,0.009472225810810617,0.017870573554358286,0.02454544258705759,-0.0411522755432155,0.0,0.006511936370094323,0.7065230372369646,0.7065230372369646,0.00032925039625411443,0.00042367824920575096,0.667753867399505,1.251616903850732,0.0,0.0349855278506093,0.0,0.08219318114668364,0.15144910120866872,0.011416319653835647,0.006848607627604652,0.357616694204252,0.4176689790765798,0.7102482779254606,42.32657844559228,0.004082666494583735,0.1728053036501897,-0.8679165212153563,27,13,4,3,1,1,7,3,345.0,3,86.85062382950844,33.48718397391208,4.270484715339849,3.036620969111052,0.3018777941225713,0.225298141195337,3.040360407267203,0.6594586790501129,18.954946765628122,86.85062382950844,33.48718397391208,4.270484715339849,3.036620969111052,0.3018777941225713,0.225298141195337,3.040360407267203,0.6594586790501129,18.954946765628122,88.65,34.9,4.5,3.3,0.5,0.35,2.65,0.8,22.815973073982654,0.4,31,91.12110854484828,93.15,16,36.52380494302314,38.199999999999996
6ccd10adc968e1f0,2025-05-03,red,Cameron Smotherman,Serhiy Sidey,900.0,3.0,27.62548170051404,28.830160783588983,0.2540831079160606,0.219004634494008,0.001377414708660374,0.010933820123490156,-0.005669477639199889,-0.020824353200811434,0.01058174576009815,-0.007807097032914348,0.3992431461104367,0.3992431461104367,0.0029380319806819395,0.004992452592759438,0.0014383305189270617,0.0027262706446884713,0.0,-0.48893764341976576,-0.0953596216991302,0.0,0.36566641450225545,0.36566641450225545,0.01657819567389176,0.1663068825992695,0.0,-0.1350269970005697,74.33287920072661,74.33287920072661,0.026448162819388995,0.027678975591286965,0.0022988568464627824,-0.0014178796620807406,0.0,0.0,0.0,0.010993763938537165,0.7065230372369646,0.7065230372369646,0.0004516217935285603,0.0004516217935285603,0.8093855244538172,0.8433393439839355,0.0,0.0,0.0,0.0,0.24314928779257045,0.00021176133599346827,0.027866042481469736,0.37585228600749937,0.39975596022186133,0.70423833536173,62.94406600060551,7.95909822211472e-05,0.005009780037980909,-1.204679083074943,124,53,10,5,0,0,0,0,0.0,0,122.65219603024312,46.98689222231569,3.3364886804317284,2.1153319698824227,1.5677759127402169,1.2092249966534543,1.3219971284180179,0.4657530502011247,20.360800259003373,122.65219603024312,46.98689222231569,3.3364886804317284,2.1153319698824227,1.5677759127402169,1.2092249966534543,1.3219971284180179,0.4657530502011247,20.360800259003373,122.8,46.85,3.55,2.3,1.35,1.0,2.1,1.0,24.41752748515812,0.45,134,125.98868471067485,126.35,58,49.10222419219811,49.15
6ccd10adc968e1f0,2025-05-03,blue,Serhiy Sidey,Cameron Smotherman,900.0,3.0,28.830160783588983,27.62548170051404,0.219004634494008,0.2540831079160606,0.010933820123490156,0.001377414708660374,-0.020824353200811434,-0.005669477639199889,-0.007807097032914348,0.01058174576009815,0.3992431461104367,0.3992431461104367,0.004992452592759438,0.0029380319806819395,0.0027262706446884713,0.0014383305189270617,-0.48893764341976576,0.0,0.0,-0.0953596216991302,0.36566641450225545,0.36566641450225545,0.1663068825992695,0.01657819567389176,-0.1350269970005697,0.0,74.33287920072661,74.33287920072661,0.027678975591286965,0.026448162819388995,-0.0014178796620807406,0.0022988568464627824,0.0,0.0,0.010993763938537165,0.0,0.7065230372369646,0.7065230372369646,0.0004516217935285603,0.0004516217935285603,0.8433393439839355,0.8093855244538172,0.0,0.0,0.0,0.0,0.21762721978534763,0.0035541220738323767,0.02538011874482418,0.2843631936898419,0.3917348306148104,0.7065230372369646,63.8762859551596,0.0010106615036785387,0.06455730321284192,1.204679083074943,122,49,10,6,0,0,12,5,197.0,5,105.96076975776468,39.35118195433607,2.940106904738187,1.7852501367275657,1.5016646209078697,1.1490256978891704,2.4201006242857646,0.8150100009514373,28.200990276555196,105.96076975776468,39.35118195433607,2.940106904738187,1.7852501367275657,1.5016646209078697,1.1490256978891704,2.4201006242857646,0.8150100009514373,28.200990276555196,107.35,38.8,3.2,2.0,1.4,1.0,2.9,1.0,36.13719256486172,0.4,132,108.90087666250287,110.55,55,41.13643209106364,40.8
6e26a6293ea6ba62,2025-05-03,red,Marina Rodriguez,Gillian Robertson,427.0,3.0,38.013100885028436,29.963654284482228,0.1969495264281777,0.18555377224070674,0.06778055413268665,-0.051731104931221364,-0.03691601303548035,-0.031743538634492856,0.13922958957043774,0.07590402229865383,0.3992431461104367,0.3992431461104367,0.0006349206349206349,0.009007897334649555,0.00010344123872346609,0.0022486532866191735,0.2898946234064407,0.11803618362212753,-0.1338898083081848,-0.4157144669124696,0.36566641450225545,0.36566641450225545,-0.4271943648380829,0.004662725728196732,-0.4209967487409925,0.4941001266962303,74.33287920072661,74.33287920072661,0.029121890627269015,0.039430010945804644,-0.002718298986105284,0.008475704732857957,0.16187029853317758,0.15379888359720267,0.0015783012220895593,-0.24981542298429565,0.7065230372369646,0.7065230372369646,0.0002581945385155179,0.001264635679564812,0.7429887726797152,0.6551488835739379,-0.014117393005317436,0.15720299396723406,0.057679474931326184,-0.020197373471983866,0.24868063135939905,0.0,0.020646185894411057,0.50185266579507,0.37251564564249695,0.7841882126826484,48.5645528176076,0.0,0.0,8.049446600546208,17,4,0,0,0,0,0,0,0.0,0,35.604003825274845,13.384517615546814,2.007697580990618,1.358217478579525,0.7910764082843226,0.6692553325386339,0.07945943049052967,0.022821728111651278,4.01366700384631,35.604003825274845,13.384517615546814,2.007697580990618,1.358217478579525,0.7910764082843226,0.6692553325386339,0.07945943049052967,0.022821728111651278,4.01366700384631,34.1,12.9,1.55,1.15,1.2,1.0,0.05,0.05,2.5255892941079,0.05,17,37.61170140626546,35.65,4,14.742735094126338,14.05
6e26a6293ea6ba62,2025-05-03,blue,Gillian Robertson,Marina Rodriguez,427.0,3.0,29.963654284482228,38.013100885028436,0.18555377224070674,0.1969495264281777,-0.051731104931221364,0.06778055413268665,-0.031743538634492856,-0.03691601303548035,0.07590402229865383,0.13922958957043774,0.3992431461104367,0.3992431461104367,0.009007897334649555,0.0006349206349206349,0.0022486532866191735,0.00010344123872346609,0.11803618362212753,0.2898946234064407,-0.4157144669124696,-0.1338898083081848,0.36566641450225545,0.36566641450225545,0.004662725728196732,-0.4271943648380829,0.4941001266962303,-0.4209967487409925,74.33287920072661,74.33287920072661,0.039430010945804644,0.029121890627269015,0.008475704732857957,-0.002718298986105284,0.15379888359720267,0.16187029853317758,-0.24981542298429565,0.0015783012220895593,0.7065230372369646,0.7065230372369646,0.001264635679564812,0.0002581945385155179,0.6551488835739379,0.7429887726797152,0.15720299396723406,-0.014117393005317436,-0.020197373471983866,0.057679474931326184,0.11777321810802009,0.00890445609592609,0.042148309931909926,0.4259830968387228,0.35902629769210037,0.7370665535822633,186.76438793995732,0.003793147783407039,0.7084249241338214,-8.049446600546208,20,6,0,0,21,10,3,2,321.0,2,15.530215284081502,5.085354086232183,0.43016718673817655,0.3359561988364894,2.0854605902839207,1.5415696551163778,3.4117574565958817,1.4191804442846065,96.85316620190105,15.530215284081502,5.085354086232183,0.43016718673817655,0.3359561988364894,2.0854605902839207,1.5415696551163778,3.4117574565958817,1.4191804442846065,96.85316620190105,15.05,4.75,0.15,0.15,1.3,0.85,3.45,1.35,125.04885854299918,1.65,20,15.960382470819678,15.200000000000001,6,5.421310285068673,4.9
